       8.385174907470e-04       1.963282765760e+07       1.963018271239e+07       1.379158035531e+06       1.325772272299e+06       0.000000000000e+00       1.962711028164e+07 
       9.408320988731e-04       1.960175823754e+07       1.959874535411e+07       1.102153234588e+06       1.111170370795e+06       0.000000000000e+00       1.959592150523e+07 
       1.055630977335e-03       1.956482321066e+07       1.956145539022e+07       9.383279204450e+05       9.709142712825e+05       0.000000000000e+00       1.955889911288e+07 
       1.184437437503e-03       1.952111987005e+07       1.951743302903e+07       7.038121511625e+05       7.209693124987e+05       0.000000000000e+00       1.951509054501e+07 
       1.328960662845e-03       1.946962274640e+07       1.946567605574e+07       4.218150763779e+05       4.094879342077e+05       0.000000000000e+00       1.946348384117e+07 
       1.491118388753e-03       1.940909704674e+07       1.940496810772e+07       2.570136797991e+05       2.322451911088e+05       0.000000000000e+00       1.940289897383e+07 
       1.673062349730e-03       1.933829126416e+07       1.933406500802e+07       2.274027539271e+05       2.129379105387e+05       0.000000000000e+00       1.933209181667e+07 
       1.877206831595e-03       1.925583857798e+07       1.925158850418e+07       1.573931529830e+05       1.563031005285e+05       0.000000000000e+00       1.924964077197e+07 
       2.106260707591e-03       1.916018216693e+07       1.915594693021e+07       6.131395440658e+04       6.377241062251e+04       0.000000000000e+00       1.915398688470e+07 
       2.363263383488e-03       1.904962768920e+07       1.904539164534e+07       6.732361959878e+04       6.372832677438e+04       0.000000000000e+00       1.904346550275e+07 
       2.651625128650e-03       1.892235450020e+07       1.891804457334e+07       3.657987292311e+04       3.013375236646e+04       0.000000000000e+00       1.891620899926e+07 
       2.975172328236e-03       1.877642963266e+07       1.877193932620e+07       2.187840651841e+04       1.992311831786e+04       0.000000000000e+00       1.877029582125e+07 
       3.338198257009e-03       1.860983035480e+07       1.860506648289e+07       1.054794418194e+04       1.377340120257e+04       0.000000000000e+00       1.860370134176e+07 
       3.745520048483e-03       1.842046421502e+07       1.841538287267e+07       5.417899383660e+03       4.720738709386e+04       0.000000000000e+00       1.841434581971e+07 
       4.202542615356e-03       1.820617718730e+07       1.820076321233e+07      -2.465422961897e+03       3.574089827601e+04       0.000000000000e+00       1.820006857823e+07 
       4.715330369420e-03       1.796475589971e+07       1.795894883914e+07      -4.649977686655e+02       2.935753067120e+04       0.000000000000e+00       1.795865821824e+07 
       5.290687692619e-03       1.769390445476e+07       1.768756230868e+07      -1.427842456133e+04      -1.456989570848e+04       0.000000000000e+00       1.768779778742e+07 
       5.936249227067e-03       1.739147107953e+07       1.738443799719e+07      -1.114764928377e+04      -1.137521356904e+04       0.000000000000e+00       1.738534977195e+07 
       6.660581182105e-03       1.705517001317e+07       1.704731912428e+07      -8.683656046336e+03      -8.860919878762e+03       0.000000000000e+00       1.704902470488e+07 
       7.473295002698e-03       1.668285708040e+07       1.667399540028e+07      -6.746575921301e+03      -6.884305318319e+03       0.000000000000e+00       1.667666916200e+07 
       8.385174907470e-03       1.627220700284e+07       1.626207963276e+07      -5.226972521348e+03      -5.333680204341e+03       0.000000000000e+00       1.626594928962e+07 
       9.408320988731e-03       1.582110114653e+07       1.580945142306e+07      -4.036762197322e+03      -4.119171786711e+03       0.000000000000e+00       1.581474683185e+07 
       1.055630977335e-02       1.532741454743e+07       1.531389952572e+07      -3.106346141549e+03      -3.169762134802e+03       0.000000000000e+00       1.532092452529e+07 
       1.184437437503e-02       1.478907914708e+07       1.477334357155e+07      -2.380778960985e+03      -2.429381478095e+03       0.000000000000e+00       1.478241308365e+07 
       1.328960662845e-02       1.420427286623e+07       1.418589792615e+07      -1.816285663949e+03      -1.853364004769e+03       0.000000000000e+00       1.419738144051e+07 
       1.491118388752e-02       1.357151726633e+07       1.355005767504e+07      -1.378404587012e+03      -1.406543618553e+03       0.000000000000e+00       1.356434762763e+07 
       1.673062349673e-02       1.289006264895e+07       1.286507726935e+07      -1.039875755041e+03      -1.061103811321e+03       0.000000000000e+00       1.288256279511e+07 
       1.877206828236e-02       1.216038177869e+07       1.213146710683e+07      -7.792148775631e+02      -7.951212820118e+02       0.000000000000e+00       1.215250521954e+07 
       2.106260589695e-02       1.138504845072e+07       1.135191540111e+07      -5.794549242472e+02      -5.912832275532e+02       0.000000000000e+00       1.137676510952e+07 
       2.363260782471e-02       1.056975344935e+07       1.053232601427e+07      -4.272755369176e+02      -4.359973754199e+02       0.000000000000e+00       1.056106354880e+07 
       2.651587328845e-02       9.724652634918e+06       9.683198193789e+06      -3.122410670638e+02      -3.186145665051e+02       0.000000000000e+00       9.715604937049e+06 
       2.974794215802e-02       8.866192357141e+06       8.821471067070e+06      -2.261543568243e+02      -2.307705489211e+02       0.000000000000e+00       8.856904733323e+06 
       3.335494512075e-02       8.019897549925e+06       7.973293182031e+06      -1.626973015194e+02      -1.660181930607e+02       0.000000000000e+00       8.010573956878e+06 
       3.731356862571e-02       7.224525061660e+06       7.178043216547e+06      -1.171034961463e+02      -1.194937211181e+02       0.000000000000e+00       7.215451421040e+06 
       4.147876544320e-02       6.529972738054e+06       6.485868063294e+06      -8.565107256556e+01      -8.739931343600e+01       0.000000000000e+00       6.521457791444e+06 
       4.558954971891e-02       5.972585300186e+06       5.932596338741e+06      -6.484932397613e+01      -6.617299126434e+01       0.000000000000e+00       5.964849815581e+06 
       4.944924904859e-02       5.547140159041e+06       5.512025740466e+06      -5.119714886081e+01      -5.224216833296e+01       0.000000000000e+00       5.540259511753e+06 
       5.302674648238e-02       5.220634493758e+06       5.190381501232e+06      -4.190412325700e+01      -4.275947920009e+01       0.000000000000e+00       5.214577910166e+06 
       5.637635186824e-02       4.960042384735e+06       4.934228530678e+06      -3.522463640245e+01      -3.594366738628e+01       0.000000000000e+00       4.954727349200e+06 
       5.956328626235e-02       4.741461523344e+06       4.719474324987e+06      -3.016815433650e+01      -3.078397252684e+01       0.000000000000e+00       4.736783958505e+06 
       6.264117733852e-02       4.548924919498e+06       4.530068517633e+06      -2.616944723122e+01      -2.670366725154e+01       0.000000000000e+00       4.544772893985e+06 
       6.565062654981e-02       4.371802609635e+06       4.355354656282e+06      -2.289885479745e+01      -2.336631164942e+01       0.000000000000e+00       4.368063314842e+06 
       6.862216804860e-02       4.203079087213e+06       4.188328555108e+06      -2.015023180882e+01      -2.056158489931e+01       0.000000000000e+00       4.199643454713e+06 
       7.157918426376e-02       4.038212024943e+06       4.024489981998e+06      -1.779412037219e+01      -1.815736605588e+01       0.000000000000e+00       4.034978621244e+06 
       7.454006029010e-02       3.874553555514e+06       3.861261038486e+06      -1.574331255810e+01      -1.606469612666e+01       0.000000000000e+00       3.871432210326e+06 
       7.751967196139e-02       3.710883373640e+06       3.697516839793e+06      -1.394122649479e+01      -1.422581834378e+01       0.000000000000e+00       3.707798580881e+06 
       8.053040208970e-02       3.547182415329e+06       3.533355990114e+06      -1.234821679522e+01      -1.260028150289e+01       0.000000000000e+00       3.544076319567e+06 
       8.358283998469e-02       3.384392958194e+06       3.369855563699e+06      -1.093611242977e+01      -1.115934921959e+01       0.000000000000e+00       3.381227643278e+06 
       8.668627015314e-02       3.224182887173e+06       3.208828401148e+06      -9.685027895762e+00      -9.882726572318e+00       0.000000000000e+00       3.220941688385e+06 
       8.984901951081e-02       3.068699405747e+06       3.052567822573e+06      -8.580039082913e+00      -8.755175948410e+00       0.000000000000e+00       3.065386944349e+06 
       9.307870821423e-02       2.920335844267e+06       2.903603684458e+06      -7.607927642283e+00      -7.763219299310e+00       0.000000000000e+00       2.916976517684e+06 
       9.638243368602e-02       2.781399802525e+06       2.764358932237e+06      -6.757421676414e+00      -6.895350669533e+00       0.000000000000e+00       2.778034633156e+06 
       9.976690748532e-02       2.653821206149e+06       2.636846065346e+06      -6.017143558691e+00      -6.139962964334e+00       0.000000000000e+00       2.650503036979e+06 
       1.032385582913e-01       2.538847459496e+06       2.522352349417e+06      -5.375763701746e+00      -5.485490957129e+00       0.000000000000e+00       2.535634747794e+06 
       1.068036101100e-01       2.436823925665e+06       2.421213407555e+06      -4.821063641361e+00      -4.919469498780e+00       0.000000000000e+00       2.433773567579e+06 
       1.104681420715e-01       2.347028970288e+06       2.332646232568e+06      -4.340627117976e+00      -4.429227108343e+00       0.000000000000e+00       2.344188868825e+06 
       1.142381343469e-01       2.267664911915e+06       2.254744570939e+06      -3.921874647281e+00      -4.001927675042e+00       0.000000000000e+00       2.265067212396e+06 
       1.181195034763e-01       2.195990206103e+06       2.184622336912e+06      -3.552620266385e+00      -3.625138206786e+00       0.000000000000e+00       2.193646177147e+06 
       1.221181295463e-01       2.128606887378e+06       2.118719522438e+06      -3.222029851908e+00      -3.287800475633e+00       0.000000000000e+00       2.126504487585e+06 
       1.262398770774e-01       2.061925335642e+06       2.053290634830e+06      -2.920782277599e+00      -2.980404644371e+00       0.000000000000e+00       2.060030194621e+06 
       1.304906110776e-01       1.992720636255e+06       1.984987148742e+06      -2.641941992352e+00      -2.695873044176e+00       0.000000000000e+00       1.990980786317e+06 
       1.348762094442e-01       1.918726927155e+06       1.911475950735e+06      -2.381058105589e+00      -2.429665132758e+00       0.000000000000e+00       1.917080975528e+06 
       1.394025727092e-01       1.839108684057e+06       1.831927196296e+06      -2.136529227317e+00      -2.180142139602e+00       0.000000000000e+00       1.837496332945e+06 
       1.440756319994e-01       1.754734739912e+06       1.747292459759e+06      -1.908310997931e+00      -1.947265227705e+00       0.000000000000e+00       1.753107846157e+06 
       1.489013559982e-01       1.668034692520e+06       1.660149188139e+06      -1.698199778475e+00      -1.732865147729e+00       0.000000000000e+00       1.666366576535e+06 
       1.538857576502e-01       1.582546669255e+06       1.574220053121e+06      -1.508419286424e+00      -1.539209337924e+00       0.000000000000e+00       1.580837294942e+06 
       1.590349013150e-01       1.502139012956e+06       1.493553674361e+06      -1.340475892007e+00      -1.367837603288e+00       0.000000000000e+00       1.500414251631e+06 
       1.643549110622e-01       1.430021089227e+06       1.421490492983e+06      -1.194803760593e+00      -1.219191832566e+00       0.000000000000e+00       1.428325533430e+06 
       1.698519807940e-01       1.367820134104e+06       1.359702784063e+06      -1.070061334870e+00      -1.091903253174e+00       0.000000000000e+00       1.366204656510e+06 
       1.755323868743e-01       1.315014118655e+06       1.307611093825e+06      -9.632836407635e-01      -9.829462538041e-01       0.000000000000e+00       1.313521132704e+06 
       1.814025039495e-01       1.268981328703e+06       1.262446747527e+06      -8.704370367958e-01      -8.882046482607e-01       0.000000000000e+00       1.267631973458e+06 
       1.874688246430e-01       1.225895551355e+06       1.220191012614e+06      -7.873932014370e-01      -8.034659935611e-01       0.000000000000e+00       1.224683210311e+06 
       1.937379838186e-01       1.181671351834e+06       1.176581312652e+06      -7.106901790611e-01      -7.251975093704e-01       0.000000000000e+00       1.180564034412e+06 
       2.002167881118e-01       1.133257536055e+06       1.128467039605e+06      -6.381741605901e-01      -6.512014127998e-01       0.000000000000e+00       1.132209232256e+06 
       2.069122514558e-01       1.080273651259e+06       1.075486193539e+06      -5.695985943019e-01      -5.812257168510e-01       0.000000000000e+00       1.079241228967e+06 
       2.138316373564e-01       1.025072343957e+06       1.020119548274e+06      -5.060497452090e-01      -5.163795550226e-01       0.000000000000e+00       1.024031199604e+06 
       2.209825087282e-01       9.714441216889e+05       9.663418781951e+05      -4.490157642496e-01      -4.581812109100e-01       0.000000000000e+00       9.703961801110e+05 
       2.283727861852e-01       9.227956636922e+05       9.177193017754e+05      -3.993592035128e-01      -4.075109549406e-01       0.000000000000e+00       9.217657668223e+05 
       2.360108157979e-01       8.808822725733e+05       8.760691222346e+05      -3.569475610310e-01      -3.642335958973e-01       0.000000000000e+00       8.799040486874e+05 
       2.439054474983e-01       8.450821168730e+05       8.407071938928e+05      -3.206437250228e-01      -3.271887901091e-01       0.000000000000e+00       8.441800308762e+05 
       2.520661255499e-01       8.124510995654e+05       8.085396499899e+05      -2.886384328921e-01      -2.945302906000e-01       0.000000000000e+00       8.116280145931e+05 
       2.605029928096e-01       7.794109616852e+05       7.758362105611e+05      -2.592624792195e-01      -2.645547402328e-01       0.000000000000e+00       7.786479861420e+05 
       2.692270109323e-01       7.440034355477e+05       7.405716679192e+05      -2.317025644594e-01      -2.364322837771e-01       0.000000000000e+00       7.432722098945e+05 
       2.782500992148e-01       7.067530251782e+05       7.033245254157e+05      -2.060509247124e-01      -2.102570016481e-01       0.000000000000e+00       7.060331347118e+05 
       2.875852954981e-01       6.702164034941e+05       6.667833638752e+05      -1.829111826221e-01      -1.866449054611e-01       0.000000000000e+00       6.695064695828e+05 
       2.972469434845e-01       6.372046847650e+05       6.338732490592e+05      -1.627830343884e-01      -1.661057890603e-01       0.000000000000e+00       6.365195980922e+05 
       3.072509120498e-01       6.083872830473e+05       6.052795814545e+05      -1.454657841073e-01      -1.484350987375e-01       0.000000000000e+00       6.077441366688e+05 
       3.176148537319e-01       5.821075396118e+05       5.792617444340e+05      -1.302520209573e-01      -1.329107872964e-01       0.000000000000e+00       5.815113188873e+05 
       3.283585116868e-01       5.560184721390e+05       5.533676316948e+05      -1.164061167728e-01      -1.187822959602e-01       0.000000000000e+00       5.554590817262e+05 
       3.395040871928e-01       5.289021356738e+05       5.263449795998e+05      -1.035789294999e-01      -1.056932338813e-01       0.000000000000e+00       5.283646885210e+05 
       3.510766835226e-01       5.017959473643e+05       4.992892962462e+05      -9.189580821078e-02      -9.377163778916e-02       0.000000000000e+00       5.012739654903e+05 
       3.631048470467e-01       4.764432703966e+05       4.740266775495e+05      -8.156703257690e-02      -8.323202325107e-02       0.000000000000e+00       4.759421745509e+05 
       3.756212333250e-01       4.535262594004e+05       4.512594910012e+05      -7.255716526465e-02      -7.403822601620e-02       0.000000000000e+00       4.530543027756e+05 
       3.886634354679e-01       4.319104393836e+05       4.297995425211e+05      -6.453892868924e-02      -6.585634825371e-02       0.000000000000e+00       4.314681499478e+05 
       4.022750253832e-01       4.103267264096e+05       4.083246810353e+05      -5.723547121556e-02      -5.840379304252e-02       0.000000000000e+00       4.099070438610e+05 
       4.165068774452e-01       3.888204873070e+05       3.868924915080e+05      -5.059191878699e-02      -5.162462738769e-02       0.000000000000e+00       3.884181703225e+05 
       4.314188713431e-01       3.683480297511e+05       3.665078450183e+05      -4.467228889930e-02      -4.558415444334e-02       0.000000000000e+00       3.679648409764e+05 
       4.470821106398e-01       3.491695471516e+05       3.474417785736e+05      -3.943135632544e-02      -4.023624506573e-02       0.000000000000e+00       3.488087995453e+05 
       4.635818525890e-01       3.306856032411e+05       3.290614036547e+05      -3.473287653565e-02      -3.544186430025e-02       0.000000000000e+00       3.303457679060e+05 
       4.810214337971e-01       3.123740534094e+05       3.108302962581e+05      -3.047383511602e-02      -3.109587838123e-02       0.000000000000e+00       3.120516121807e+05 
       4.995276129695e-01       2.946052270831e+05       2.931430248160e+05      -2.665026286884e-02      -2.719425727464e-02       0.000000000000e+00       2.943001887701e+05 
       5.192579653777e-01       2.776588333545e+05       2.762879625540e+05      -2.324492176383e-02      -2.371940418949e-02       0.000000000000e+00       2.773724245733e+05 
       5.404113026545e-01       2.610499264826e+05       2.597618265537e+05      -2.017687124156e-02      -2.058873111115e-02       0.000000000000e+00       2.607807652611e+05 
       5.632426383998e-01       2.447175573488e+05       2.435063634387e+05      -1.741191854955e-02      -1.776734289256e-02       0.000000000000e+00       2.444646837036e+05 
       5.880851126877e-01       2.288213558639e+05       2.276912188567e+05      -1.493476211865e-02      -1.523961537765e-02       0.000000000000e+00       2.285852652596e+05 
       6.153827498768e-01       2.131219520263e+05       2.120690413054e+05      -1.270334436439e-02      -1.296264996690e-02       0.000000000000e+00       2.129020127418e+05 
       6.457402775908e-01       1.975642234096e+05       1.965879188525e+05      -1.069480923285e-02      -1.091311577830e-02       0.000000000000e+00       1.973603012059e+05 
       6.799997900143e-01       1.820796086862e+05       1.811801926061e+05      -8.888449222507e-03      -9.069883020096e-03       0.000000000000e+00       1.818917246115e+05 
       7.193583632364e-01       1.665274893989e+05       1.657048568229e+05      -7.263988182269e-03      -7.412263697750e-03       0.000000000000e+00       1.663556473651e+05 
       7.655415265768e-01       1.508018220225e+05       1.500568800603e+05      -5.808267314083e-03      -5.926828589095e-03       0.000000000000e+00       1.506462085834e+05 
       8.210257027405e-01       1.348074085536e+05       1.341415463281e+05      -4.514056115464e-03      -4.606201353355e-03       0.000000000000e+00       1.346683102602e+05 
       8.891979354035e-01       1.185445554504e+05       1.179590357602e+05      -3.384223988184e-03      -3.453304877817e-03       0.000000000000e+00       1.184222398211e+05 
       9.740559725488e-01       1.022580099272e+05       1.017529373244e+05      -2.432819529944e-03      -2.482479109346e-03       0.000000000000e+00       1.021524995381e+05 
       1.078840904170e+00       8.655141164682e+04       8.612389850693e+04      -1.678562776221e-03      -1.712826322831e-03       0.000000000000e+00       8.646210463358e+04 
       1.204290790952e+00       7.223684455648e+04       7.188000035204e+04      -1.124289841143e-03      -1.147239112352e-03       0.000000000000e+00       7.216230236272e+04 
       1.349310085859e+00       5.984779816536e+04       5.955209844513e+04      -7.420071947278e-04      -7.571531605054e-04       0.000000000000e+00       5.978603194020e+04 
       1.513526166009e+00       4.942809878139e+04       4.918381540421e+04      -4.870539589221e-04      -4.969957695612e-04       0.000000000000e+00       4.937707636973e+04 
       1.698138037712e+00       4.075671317734e+04       4.055520730560e+04      -3.190323437367e-04      -3.255444788752e-04       0.000000000000e+00       4.071463012402e+04 
       1.905335065228e+00       3.356632362893e+04       3.340028078220e+04      -2.087111812877e-04      -2.129713835913e-04       0.000000000000e+00       3.353165190180e+04 
       2.137820590302e+00       2.761437115687e+04       2.747767632504e+04      -1.363893740111e-04      -1.391733173498e-04       0.000000000000e+00       2.758583321098e+04 
       2.398674130674e+00       2.269441782788e+04       2.258197647396e+04      -8.903478215497e-05      -9.085214502607e-05       0.000000000000e+00       2.267094924733e+04 
       2.691356639812e+00       1.863275099081e+04       1.854032673333e+04      -5.806578308293e-05      -5.925099791447e-05       0.000000000000e+00       1.861346662053e+04 
       3.019751816966e+00       1.528370490143e+04       1.520778088912e+04      -3.783379832359e-05      -3.860602717153e-05       0.000000000000e+00       1.526786989379e+04 
       3.388217266048e+00       1.252551447222e+04       1.246317524359e+04      -2.462878491663e-05      -2.513148410572e-05       0.000000000000e+00       1.251251961271e+04 
       3.801642299690e+00       1.025634435565e+04       1.020517702546e+04      -1.601947199897e-05      -1.634643638247e-05       0.000000000000e+00       1.024568544270e+04 
       4.265512816908e+00       8.391512478624e+03       8.349522624882e+03      -1.041081092428e-05      -1.062330167977e-05       0.000000000000e+00       8.382772716393e+03 
       4.785984097632e+00       6.860423664816e+03       6.825964832482e+03      -6.760994135824e-06      -6.898982798074e-06       0.000000000000e+00       6.853258990473e+03 
       5.369962479539e+00       5.604564309665e+03       5.576278995559e+03      -4.387318685589e-06      -4.476859910005e-06       0.000000000000e+00       5.598691026285e+03 
       6.025197000952e+00       4.575374351463e+03       4.552144656820e+03      -2.845048054988e-06      -2.903110376454e-06       0.000000000000e+00       4.570558830173e+03 
       6.760382225873e+00       3.732647610641e+03       3.713553926449e+03      -1.843737571353e-06      -1.881361922397e-06       0.000000000000e+00       3.728697663061e+03 
       7.585273615564e+00       3.043183406881e+03       3.027470086317e+03      -1.194022947789e-06      -1.218387490816e-06       0.000000000000e+00       3.039941097894e+03 
       8.510816977593e+00       2.479531987591e+03       2.466578629589e+03      -7.728029697332e-07      -7.885708530988e-07       0.000000000000e+00       2.476867654804e+03 
       9.549293710045e+00       2.019076248793e+03       2.008374076071e+03      -4.998829499068e-07      -5.100811358384e-07       0.000000000000e+00       2.016883553281e+03 
       1.071448376822e+01       1.643193078281e+03       1.634325123738e+03      -3.231689513598e-07      -3.297609498000e-07       0.000000000000e+00       1.641384870601e+03 
       1.202184851626e+01       1.336550156166e+03       1.329175072506e+03      -2.088110500069e-07      -2.130695905833e-07       0.000000000000e+00       1.335055090417e+03 
       1.348873589007e+01       1.086557034511e+03       1.080395569682e+03      -1.348512836709e-07      -1.376008321676e-07       0.000000000000e+00       1.085316741971e+03 
       1.513461059386e+01       8.828747163279e+02       8.776986223722e+02      -8.704420935444e-08      -8.881849497058e-08       0.000000000000e+00       8.818414867712e+02 
       1.698131238499e+01       7.170200551521e+02       7.126428823428e+02      -5.616072760010e-08      -5.730505605678e-08       0.000000000000e+00       7.161549160599e+02 
       1.905334587422e+01       5.820455805359e+02       5.783151708263e+02      -3.621828627589e-08      -3.695592464611e-08       0.000000000000e+00       5.813167243409e+02 
       2.137820568708e+01       4.722608688718e+02       4.690531181524e+02      -2.334730265194e-08      -2.382252937224e-08       0.000000000000e+00       4.716423515909e+02 
       2.398674130076e+01       3.830115125095e+02       3.802252820146e+02      -1.504446515949e-08      -1.535046429261e-08       0.000000000000e+00       3.824821890496e+02 
       2.691356639802e+01       3.104925507037e+02       3.080454730735e+02      -9.690693566309e-09      -9.887615735735e-09       0.000000000000e+00       3.100351986449e+02 
       3.019751816966e+01       2.515956892028e+02       2.494207648497e+02      -6.239941803093e-09      -6.366594118285e-09       0.000000000000e+00       2.511962955735e+02 
       3.388217266048e+01       2.037845924292e+02       2.018273432704e+02      -4.016676594409e-09      -4.098083566816e-09       0.000000000000e+00       2.034317603696e+02 
       3.801642299690e+01       1.649892911596e+02       1.632054993310e+02      -2.584811137097e-09      -2.637101098600e-09       0.000000000000e+00       1.646737650484e+02 
       4.265512816908e+01       1.335233183370e+02       1.318771343900e+02      -1.662933179086e-09      -1.696495767414e-09       0.000000000000e+00       1.332375884505e+02 
       4.785984097632e+01       1.080122746979e+02       1.064747007653e+02      -1.069608386080e-09      -1.091133037161e-09       0.000000000000e+00       1.077502588951e+02 
       5.369962479539e+01       8.733711115686e+01       8.588475812270e+01      -6.878534598194e-10      -7.016449616200e-10       0.000000000000e+00       8.709389416622e+01 
       6.025197000952e+01       7.058812172841e+01       6.920221262284e+01      -4.422903557082e-10      -4.511175700602e-10       0.000000000000e+00       7.035974475205e+01 
       6.760382225873e+01       5.702363982011e+01       5.568919148833e+01      -2.843671559902e-10      -2.900098586481e-10       0.000000000000e+00       5.680692889670e+01 
       7.585273615564e+01       4.604328254576e+01       4.474849851473e+01      -1.828342132409e-10      -1.864359739209e-10       0.000000000000e+00       4.583571637346e+01 
       8.510816977593e+01       3.715687625704e+01       3.589258590151e+01      -1.175590055854e-10      -1.198539478446e-10       0.000000000000e+00       3.695647000644e+01 
